id,ad_cost_broad_term,ad_cost_exact_term,adult,alexa_link_popularity,alexa_traffic_rank,altavista_link_popularity,altavista_link_saturation,appraised_value,appraised_wholesale_value,auction_bidders,auction_description,auction_end_date,auction_join_date,auction_price,auction_revenue,auction_title,auction_traffic,auction_url,category,development_revenue_estimate,dmoz,domain,drop_date,end_user_buyers,extensions_taken,google_link_popularity,google_link_saturation,has_dash,has_num,language,language_probability,list_type,overture_sld,overture_term,overture_tld,pagerank,parking_revenue_estimate,process_date,search_ad_competition_broad_term,search_ad_competition_exact_term,search_ads_sld,search_ads_term,search_cpc_broad_term,search_cpc_exact_term,search_results_sld,search_results_term,search_suggestion_sld,search_suggestion_term,search_volume_broad_term,search_volume_exact_term,similar_sales,sld,sld_length,tld,tld_count,tld_count_dev,trademark_company,trademark_probability,trademark_risk,trademark_term,trademark_type,traffic_estimate,type,wayback_age,wayback_records,whois_age,whois_create_date,whois_expire_date,whois_ns1,whois_ns2,whois_registrar,whois_update_date,word_count,words,yahoo,yahoo_link_popularity,yahoo_link_saturation,is_shortlisted,shortlist_status,analysed_by,dom_date_list,upload_date,old_list_type,reason_of_shortlisting,should_be_shortlisted,combined_shortlist_label1,combined_shortlist_prob1,gdv,last_sold_price
12318167,0,0,0,0,0,-1,-1,1200,65,1,NULL,"2025-11-24 15:24:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/net.capital,"Internet -- Websites",0,0,net.capital,0000-00-00,-1,5,-1,-1,0,0,Unknown,0,DD,41659,-1,-1,0,0,2025-11-18,low,low,0,0,3.56,0.1,100000000,1750000,0,0,135000,590,0,net,3,capital,317,16,NULL,0,0,NULL,NULL,0,dynadot,2018,2,3684,2015-10-18,2026-10-18,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-18,2,"net capital",0,-1,-1,0,0,NULL,"net.capital,2025-11-18,dd",2025-11-19,NULL,"APR > 0 (APR: 25)",1,NULL,NULL,NULL,NULL
12318329,0,0,0,0,0,-1,-1,45,5,0,NULL,"2025-11-24 14:00:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/oxygen.finance,"Health -- Services",0,0,oxygen.finance,0000-00-00,-1,5,-1,-1,0,0,english,100,DD,32223,-1,-1,-1,0,2025-11-18,low,low,0,1,3.77,0.1,69300000,2440,0,0,1600,390,0,oxygen,6,finance,228,36,NULL,0,0,NULL,NULL,0,dynadot,2021,3,1856,2020-10-19,2026-10-19,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-19,2,"oxygen finance",0,-1,-1,0,0,NULL,"oxygen.finance,2025-11-18,dd",2025-11-19,NULL,"APR > 0 (APR: 25)",1,NULL,NULL,NULL,NULL
12318552,0,0,0,0,0,-1,-1,370,0,0,NULL,"2025-11-24 13:00:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/prudence.capital,"Other -- Generic Single Word",0,0,prudence.capital,0000-00-00,-1,5,-1,-1,0,0,english,100,DD,2353,-1,-1,-1,0,2025-11-18,low,low,0,0,10.59,-0.5,23700000,2100,0,0,1600,12,0,prudence,8,capital,70,10,NULL,0,0,NULL,NULL,0,dynadot,2021,2,762,2023-10-18,2026-10-18,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-18,2,"prudence capital",0,-1,-1,0,0,NULL,"prudence.capital,2025-11-18,dd",2025-11-19,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12319463,0,0,0,0,0,-1,-1,50,5,0,NULL,"2025-11-24 13:00:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/walletshield.io,"Finance -- Money",0,0,walletshield.io,0000-00-00,-1,3,-1,-1,0,0,english,100,DD,0,-1,-1,-1,0,2025-11-18,high,medium,6,5,1,1.64,10400,42400,0,0,2400,16,0,walletshield,12,io,10,1,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,1127,2022-10-18,2025-10-18,ns1.afternic.com,ns2.afternic.com,DYNADOT,2024-10-08,2,"wallet shield",0,-1,-1,0,0,NULL,"walletshield.io,2025-11-18,dd",2025-11-19,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12323017,0,0,0,0,0,-1,-1,1500,80,0,NULL,"2025-11-24 17:15:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/chill.media,"Other -- Generic Single Word",0,0,chill.media,0000-00-00,-1,6,-1,-1,0,0,english,100,DD,6324,-1,-1,0,0,2025-11-19,low,low,0,0,1.61,0.1,100000000,17900,0,0,1900,91,0,chill,5,media,246,27,NULL,0,0,NULL,NULL,0,dynadot,2018,6,762,2023-10-19,2026-10-19,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-19,2,"chill media",0,-1,-1,0,0,NULL,"chill.media,2025-11-19,dd",2025-11-20,NULL,"APR > 0 (APR: 8)",1,NULL,NULL,NULL,NULL
12323462,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-24 14:20:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/entertainmentgazette.com,Entertainment,0,0,entertainmentgazette.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,0,-1,0,0,0,2025-11-19,low,low,1,0,-1,-1,122,11600,0,0,-1,-1,0,entertainmentgazette,20,com,3,1,NULL,0,0,NULL,NULL,0,dynadot,2004,15,5510,2010-10-19,2024-10-19,NS13.DOMAINCONTROL.COM,NS14.DOMAINCONTROL.COM,UNIREGISTRY,2023-10-31,2,"entertainment gazette",0,-1,-1,0,0,NULL,"entertainmentgazette.com,2025-11-19,dd",2025-11-20,NULL,"APR > 0 (APR: 8)",1,NULL,NULL,NULL,NULL
12325687,0,0,0,0,0,-1,-1,15,0,0,NULL,"2025-11-24 14:21:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/truckinsider.com,"Vehicles -- Automobiles",0,0,truckinsider.com,0000-00-00,-1,2,-1,7,0,0,english,100,DD,0,-1,0,0,0,2025-11-19,low,low,0,0,-1,-1,337,2850,0,0,-1,-1,0,truckinsider,12,com,3,0,NULL,0,0,NULL,NULL,0,dynadot,2004,24,5510,2010-10-19,2024-10-19,ns25.domaincontrol.com,ns26.domaincontrol.com,DYNADOT,2023-11-24,2,"truck insider",0,-1,-1,0,0,NULL,"truckinsider.com,2025-11-19,dd",2025-11-20,NULL,"APR > 0 (APR: 8)",1,NULL,NULL,NULL,NULL
12330859,0,0,0,0,0,-1,-1,2300,140,0,NULL,"2025-11-28 13:11:00","0000-00-00 00:00:00",1,0,NULL,4,NULL,"Shopping -- Outdoor Products",0,0,autumngarden.com,0000-00-00,-1,2,-1,-1,0,0,english,100,GD,0,361,0,0,0,2025-11-19,low,low,2,2,0.77,2.15,8210,117000,0,0,9900,320,0,autumngarden,12,com,4,1,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2003,12,8062,2003-10-24,2024-10-24,NS39.DOMAINCONTROL.COM,NS40.DOMAINCONTROL.COM,GODADDY,2023-10-25,2,"autumn garden",0,-1,-1,0,0,NULL,"autumngarden.com,2025-11-19,gd",2025-11-20,NULL,"APR > 0 (APR: 55)",1,NULL,NULL,NULL,NULL
12333830,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-28 12:56:00","0000-00-00 00:00:00",1,0,NULL,4,NULL,"Sports -- Tennis",0,0,experiencetennis.com,0000-00-00,-1,1,-1,-1,0,0,english,100,GD,-1,-1,-1,0,0,2025-11-19,low,low,0,0,-1,-1,218,17600,0,0,-1,-1,0,experiencetennis,16,com,1,0,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2013,13,1852,2020-10-24,2024-10-24,NS05.DOMAINCONTROL.COM,NS06.DOMAINCONTROL.COM,GODADDY,2023-10-25,2,"experience tennis",0,-1,-1,0,0,NULL,"experiencetennis.com,2025-11-19,gd",2025-11-20,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12338042,0,0,0,0,0,-1,-1,420,25,0,NULL,"2025-11-28 13:26:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Local -- US City",0,0,newyorkexhibition.com,0000-00-00,-1,1,-1,-1,0,0,english,92,GD,-1,27,-1,0,0,2025-11-19,low,low,1,4,1.09,0.82,7,437000,0,0,135000,91,0,newyorkexhibition,17,com,1,0,Microsoft,100,1,exhibition,exact,0,"godaddy expiring auctions",2024,3,5504,2010-10-25,2026-10-25,ns75.domaincontrol.com,ns76.domaincontrol.com,"GoDaddy.com, LLC",2025-10-31,3,"new york exhibition",0,-1,-1,0,0,NULL,"newyorkexhibition.com,2025-11-19,gd",2025-11-20,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12371688,0,0,0,0,0,-1,-1,8400,490,0,NULL,"2025-11-26 13:00:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/dnc.info,"Other -- Generic 3-letter",0,0,dnc.info,0000-00-00,-1,5,-1,-1,0,0,Unknown,0,DD,4966,4966,-1,0,0,2025-11-20,low,low,0,0,2.11,2.11,31500000,31500000,0,0,673000,90500,0,dnc,3,info,139,33,NULL,0,0,NULL,NULL,0,dynadot,2013,14,396,2024-10-20,2026-10-20,sl1.sedo.com,sl2.sedo.com,"Dynadot Inc",2025-11-11,1,dnc,0,-1,-1,0,0,NULL,"dnc.info,2025-11-20,dd",2025-11-21,NULL,"APR > 0 (APR: 25)",1,NULL,NULL,NULL,NULL
12375278,0,0,0,0,0,-1,-1,1000,55,0,NULL,"2025-11-24 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,diomira.com,0000-00-00,-1,3,-1,-1,0,0,english,92,DC,0,0,0,0,0,2025-11-20,low,low,0,0,0.62,0.1,274000,274000,0,0,3600,590,0,diomira,7,com,9,4,NULL,0,0,NULL,NULL,0,dropcatch,2002,52,5921,2009-09-04,2025-09-04,ns1.afternic.com,ns2.afternic.com,"Gabia, Inc.",2025-11-16,1,diomira,0,-1,-1,0,0,NULL,"diomira.com,2025-11-20,dc",2025-11-21,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12376031,0,0,0,0,0,-1,-1,1400,80,0,NULL,"2025-11-24 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Real Estate",0,0,streetrealestate.com,0000-00-00,64,1,-1,-1,0,0,english,100,DC,0,-1,0,0,0,2025-11-20,low,low,0,0,0.79,1.02,95,504000,0,0,110000,1000,0,streetrealestate,16,com,1,0,NULL,0,0,NULL,NULL,0,dropcatch,2004,28,8846,2001-09-01,2025-09-01,dns10.parkpage.foundationapi.com,dns11.parkpage.foundationapi.com,"PDR Ltd. d/b/a PublicDomainRegistry.com",2025-10-13,3,"street real estate",0,-1,-1,0,0,NULL,"streetrealestate.com,2025-11-20,dc",2025-11-21,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12376169,0,0,0,0,0,-1,-1,370,20,0,NULL,"2025-11-24 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,veracy.com,0000-00-00,-1,4,-1,-1,0,0,english,51,DC,0,0,0,0,0,2025-11-20,low,low,0,0,0.1,0.1,123000,123000,0,0,720,110,0,veracy,6,com,11,1,NULL,0,0,NULL,NULL,0,dropcatch,2001,61,4096,2014-09-03,2025-09-03,nsgbr.comlaude.co.uk,nssui.comlaude.ch,"Nom-iq Ltd. dba COM LAUDE",2025-11-16,1,veracy,0,-1,-1,0,0,NULL,"veracy.com,2025-11-20,dc",2025-11-21,NULL,"APR > 0 (APR: 750)",1,NULL,NULL,NULL,NULL
12387961,0,0,0,0,0,-1,-1,15,0,0,NULL,"2025-11-29 13:19:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,Business,0,0,amplifyconference.com,0000-00-00,-1,4,-1,-1,0,0,english,100,GD,0,-1,0,1,0,2025-11-21,low,low,0,0,-1,-1,42,1390,0,0,-1,-1,0,amplifyconference,17,com,9,1,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2011,17,5141,2011-10-25,2026-10-25,dns1.name-services.com,dns2.name-services.com,"eNom, LLC",2025-10-28,2,"amplify conference",0,-1,-1,0,0,NULL,"amplifyconference.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 55)",1,NULL,NULL,NULL,NULL
12390651,0,0,0,0,0,-1,-1,200,0,0,NULL,"2025-11-29 15:08:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Finance -- Insurance",0,0,elifeproject.com,0000-00-00,-1,1,-1,-1,0,0,english,76,GD,-1,-1,-1,0,0,2025-11-21,low,low,0,0,-1,-1,148,385000,0,0,-1,-1,0,elifeproject,12,com,3,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2013,5,1486,2021-10-27,2026-10-27,ns1.renewyourname.net,ns2.renewyourname.net,"TUCOWS DOMAINS, INC.",2025-10-31,3,"e life project",0,-1,-1,0,0,NULL,"elifeproject.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12393278,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-29 10:19:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,lapriye.com,0000-00-00,-1,2,-1,-1,0,0,english,11,GD,-1,-1,-1,0,0,2025-11-21,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,lapriye,7,com,2,1,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2021,10,1121,2022-10-27,2026-10-27,ns1.renewyourname.net,ns2.renewyourname.net,"TUCOWS DOMAINS, INC.",2025-10-31,3,"l apr iye",0,-1,-1,0,0,NULL,"lapriye.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12394029,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-29 13:59:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,megamarto.com,0000-00-00,-1,1,-1,-1,0,0,english,77,GD,-1,-1,-1,-1,0,2025-11-21,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,megamarto,9,com,4,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",-1,-1,392,2024-10-25,2025-10-25,ns1.dns-expired.com,ns1.dns-parking.com,"HOSTINGER operations, UAB",2025-10-25,3,"mega mar to",0,-1,-1,0,0,NULL,"megamarto.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12394271,0,0,0,0,2501177,-1,-1,0,0,0,NULL,"2025-11-30 11:18:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Entertainment -- Events",0,0,mivzaklive.com,0000-00-00,-1,1,-1,-1,0,0,english,54,GD,-1,-1,-1,-1,0,2025-11-21,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,mivzaklive,10,com,2,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2017,5216,3313,2016-10-26,2026-10-26,ns57.domaincontrol.com,ns58.domaincontrol.com,"GoDaddy.com, LLC",2025-11-01,3,"miv zak live",0,-1,-1,0,0,NULL,"mivzaklive.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12395971,0,0,0,0,0,-1,-1,670,35,0,NULL,"2025-11-29 14:21:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Food -- Restaurants",0,0,publisitio.com,0000-00-00,-1,3,-1,-1,0,0,spanish,14,GD,0,0,0,1,0,2025-11-21,low,low,0,0,0,0,3570,3570,0,0,210,16,0,publisitio,10,com,7,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2002,43,7332,2005-10-25,2026-10-25,dns1.name-services.com,dns2.name-services.com,"eNom, LLC",2025-10-30,1,publisitio,0,-1,-1,0,0,NULL,"publisitio.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12396328,0,0,0,0,0,-1,-1,520,25,0,NULL,"2025-11-29 10:36:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,revistanos.com,0000-00-00,91,2,-1,-1,0,0,spanish,85,GD,-1,-1,-1,-1,0,2025-11-21,low,low,0,0,0.36,0,18300,249000,0,0,6600,1000,0,revistanos,10,com,5,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2016,4,757,2023-10-26,2025-10-26,ns1.dns-expired.com,ns1.dns-parking.com,"HOSTINGER operations, UAB",2025-10-26,2,"revista nos",0,-1,-1,0,0,NULL,"revistanos.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12396506,0,0,0,1,0,-1,-1,1600,85,0,NULL,"2025-12-01 12:36:00","0000-00-00 00:00:00",1,0,NULL,2,NULL,"Other -- Generic 3-letter",0,0,rpi.info,0000-00-00,-1,6,-1,1,0,0,Unknown,0,GD,7579,7579,-1,2,0,2025-11-21,low,low,0,0,1.3,0.1,15100000,15100000,0,0,673000,74000,0,rpi,3,info,118,15,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2004,23,4773,2012-10-27,2025-10-27,ns57.domaincontrol.com,ns58.domaincontrol.com,"GoDaddy.com, LLC",2025-09-05,1,rpi,0,-1,-1,0,0,NULL,"rpi.info,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12398070,0,0,0,0,0,-1,-1,1400,80,3,NULL,"2025-11-29 13:17:00","0000-00-00 00:00:00",11,0,NULL,0,NULL,"Local -- US City",0,0,themiami.com,0000-00-00,-1,2,-1,1,0,0,english,92,GD,0,-1,0,0,0,2025-11-21,low,low,0,0,1.97,1.33,10900,34900000,0,0,4200,210,0,themiami,8,com,11,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2001,39,6602,2007-10-25,2024-10-25,DNS1.NAME-SERVICES.COM,DNS2.NAME-SERVICES.COM,ENOM,2023-10-26,2,"the miami",0,-1,-1,0,0,NULL,"themiami.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 55)",1,NULL,NULL,NULL,NULL
12398743,0,0,0,0,0,-1,-1,70,5,0,NULL,"2025-11-29 12:17:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Male Name",0,0,valdiano.com,0000-00-00,-1,1,-1,-1,0,0,spanish,62,GD,-1,-1,-1,-1,0,2025-11-21,low,low,0,0,1.24,0.1,11100,11100,0,0,1600,91,0,valdiano,8,com,4,1,Aldi,100,3,aldi,exact,0,"godaddy expiring auctions",2004,36,4043,2014-10-27,2026-10-27,ns1.renewyourname.net,ns2.renewyourname.net,"TUCOWS DOMAINS, INC.",2025-10-31,1,valdiano,0,-1,-1,0,0,NULL,"valdiano.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12398827,0,0,0,0,0,-1,-1,25,5,0,NULL,"2025-11-29 14:09:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,verthos.com,0000-00-00,-1,1,-1,-1,0,0,english,49,GD,-1,-1,-1,2,0,2025-11-21,low,low,0,0,0,0,2530,2530,0,0,73,0,0,verthos,7,com,2,1,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2008,24,3314,2016-10-25,2026-10-25,dns1.name-services.com,dns2.name-services.com,"eNom, LLC",2025-10-27,1,verthos,0,-1,-1,0,0,NULL,"verthos.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 50)",1,NULL,NULL,NULL,NULL
12399037,0,0,0,0,0,-1,-1,960,60,5,NULL,"2025-11-29 12:19:00","0000-00-00 00:00:00",18,0,NULL,0,NULL,"Shopping -- Household",0,0,washclean.com,0000-00-00,-1,3,-1,0,0,0,english,100,GD,0,13,0,0,0,2025-11-21,low,low,0,0,1.72,2.67,1320,671000,0,0,33550,210,0,washclean,9,com,18,8,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",1998,55,10252,1997-10-27,2024-10-26,DNS1.NAME-SERVICES.COM,DNS2.NAME-SERVICES.COM,ENOM,2023-10-27,2,"wash clean",0,-1,-1,0,0,NULL,"washclean.com,2025-11-21,gd",2025-11-22,NULL,"APR > 0 (APR: 125)",1,NULL,NULL,NULL,NULL
12488719,0,0,0,0,0,-1,-1,440,0,0,NULL,"2025-11-28 14:52:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/billion.capital,"Other -- Spelled Numbers",0,0,billion.capital,0000-00-00,-1,6,-1,-1,0,0,english,100,DD,2774,-1,-1,-1,0,2025-11-22,low,low,0,0,1.44,-0.5,100000000,456000,0,0,3600,0,0,billion,7,capital,168,19,NULL,0,0,NULL,NULL,0,dynadot,2018,9,395,2024-10-23,2025-10-23,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-28,2,"billion capital",0,-1,-1,0,0,NULL,"billion.capital,2025-11-22,dd",2025-11-23,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
12488741,0,0,0,0,0,-1,-1,3200,190,0,NULL,"2025-11-28 18:30:00","0000-00-00 00:00:00",33,0,NULL,0,https://www.dynadot.com/market/auction/blueroots.com,"Science and World -- Plants and Flowers",0,0,blueroots.com,0000-00-00,-1,4,-1,-1,0,0,english,100,DD,0,207,0,0,0,2025-11-22,low,low,0,1,1.03,2.15,5390,17300,0,0,5400,110,0,blueroots,9,com,13,3,NULL,0,0,NULL,NULL,0,dynadot,2003,80,5509,2010-10-23,2026-10-23,ina1.registrar.eu,ina2.registrar.eu,"Hosting Concepts B.V. d/b/a Registrar.eu",2025-10-24,2,"blue roots",0,-1,-1,0,0,NULL,"blueroots.com,2025-11-22,dd",2025-11-23,NULL,"APR > 0 (APR: 155)",1,NULL,NULL,NULL,NULL
12489261,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-28 16:27:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/domainrally.com,"Internet -- Domains",0,0,domainrally.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,0,-1,0,0,0,2025-11-22,low,low,1,1,-1,-1,207,11200,0,0,-1,-1,0,domainrally,11,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2004,20,395,2024-10-23,2025-10-23,ns1.dyna-ns.net,ns2.dyna-ns.net,"DYNADOT INC",2024-10-23,2,"domain rally",0,-1,-1,0,0,NULL,"domainrally.com,2025-11-22,dd",2025-11-23,NULL,"APR > 0 (APR: 55)",1,NULL,NULL,NULL,NULL
12489557,0,0,0,0,0,-1,-1,2200,170,0,NULL,"2025-11-28 17:12:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/fullfillment.org,"Other -- Generic Single Word",0,0,fullfillment.org,0000-00-00,43,4,-1,-1,0,0,english,100,DD,39,39,0,-1,0,2025-11-22,low,low,6,6,7.22,10.54,8460000,8460000,0,0,27100,2400,0,fullfillment,12,org,14,1,NULL,0,0,NULL,NULL,0,dynadot,2006,12,1127,2022-10-22,2026-10-22,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-22,1,fullfillment,0,-1,-1,0,0,NULL,"fullfillment.org,2025-11-22,dd",2025-11-23,NULL,"APR > 0 (APR: 8)",1,NULL,NULL,NULL,NULL
12496194,0,0,0,0,0,-1,-1,710,40,0,NULL,"2025-12-01 11:46:00","0000-00-00 00:00:00",1,0,NULL,4,NULL,"Other -- Dictionary Word",0,0,acordis.com,0000-00-00,-1,2,-1,-1,0,0,Unknown,0,GD,14,14,0,0,0,2025-11-22,low,low,1,1,0.1,0.1,29800,29800,0,0,2400,590,0,acordis,7,com,8,2,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",1999,165,9886,1998-10-29,2025-10-28,NS51.DOMAINCONTROL.COM,NS52.DOMAINCONTROL.COM,GODADDY,2022-09-27,1,acordis,0,-1,-1,0,0,NULL,"acordis.com,2025-11-22,gd",2025-11-23,NULL,"APR > 0 (APR: 155)",1,NULL,NULL,NULL,NULL
12506065,0,0,0,0,0,-1,-1,5900,330,0,NULL,"2025-12-01 15:13:00","0000-00-00 00:00:00",1,0,NULL,26,NULL,Food,0,0,tortillaflats.com,0000-00-00,31,3,-1,-1,0,0,english,100,GD,0,1115,0,2,0,2025-11-22,low,low,0,0,0.98,0.93,5850,958000,0,0,27100,8100,0,tortillaflats,13,com,5,3,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",1998,210,10616,1996-10-29,2024-10-28,NS33.DOMAINCONTROL.COM,NS34.DOMAINCONTROL.COM,"WILD WEST DOMAINS",2022-09-15,2,"tortilla flats",0,-1,-1,0,0,NULL,"tortillaflats.com,2025-11-22,gd",2025-11-23,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12506162,0,0,0,0,0,-1,-1,130,10,0,NULL,"2025-12-01 14:33:00","0000-00-00 00:00:00",1,0,NULL,0,NULL,"Other -- Dictionary Word",0,0,trimad.com,0000-00-00,-1,2,-1,-1,0,0,english,84,GD,-1,-1,-1,0,0,2025-11-22,low,low,0,0,0.44,0.1,19600,19600,0,0,1000,720,0,trimad,6,com,12,7,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2004,37,5937,2009-08-21,2025-08-21,NS31.DOMAINCONTROL.COM,NS32.DOMAINCONTROL.COM,GODADDY,2023-08-22,1,trimad,0,-1,-1,0,0,NULL,"trimad.com,2025-11-22,gd",2025-11-23,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12552987,0,0,0,0,0,-1,-1,120,5,0,NULL,"2025-11-29 14:24:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/globaltactics.com,Travel,0,0,globaltactics.com,0000-00-00,-1,2,-1,2,0,0,english,100,DD,0,-1,0,0,0,2025-11-23,low,low,0,0,3.98,0,118,51600,0,0,1600,12,0,globaltactics,13,com,3,0,NULL,0,0,NULL,NULL,0,dynadot,2001,52,4049,2014-10-23,2026-10-23,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-24,2,"global tactics",0,-1,-1,0,0,NULL,"globaltactics.com,2025-11-23,dd",2025-11-24,NULL,"APR > 0 (APR: 255)",1,NULL,NULL,NULL,NULL
12554543,0,0,0,0,0,-1,-1,45,5,0,NULL,"2025-12-16 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/nmportal.com,"Internet -- Websites",0,0,nmportal.com,0000-00-00,-1,2,-1,-1,0,0,english,60,DD,0,-1,0,0,0,2025-11-23,low,low,0,0,3.33,0.1,687,17800,0,0,3600,91,0,nmportal,8,com,3,0,NULL,0,0,NULL,NULL,0,dynadot,2013,24,2200,2019-11-15,2026-11-15,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-11-16,2,"nm portal",0,-1,-1,0,0,NULL,"nmportal.com,2025-11-23,dd",2025-11-24,NULL,"APR > 0 (APR: 25)",1,NULL,NULL,NULL,NULL
